user_id,age,gender,activity_level,goal,bmi,fitness_experience,has_gym_membership
554,24,male,medium,lose_weight,21.4,beginner,False
555,19,female,low,gain_muscle,18.3,intermediate,False
556,28,male,medium,gain_muscle,24.8,intermediate,False
557,22,male,medium,lose_weight,27.4,beginner,False
558,33,male,medium,lose_weight,31.0,intermediate,False
559,21,female,low,lose_weight,23.4,beginner,True
560,22,male,medium,gain_muscle,23.2,beginner,False
561,25,female,medium,lose_weight,26.8,intermediate,True
562,43,male,low,lose_weight,29.1,beginner,True
563,17,male,medium,stay_fit,20.3,beginner,False
564,20,male,high,stay_fit,26.0,beginner,False
565,32,male,medium,lose_weight,29.5,advanced,False
566,30,male,medium,lose_weight,23.3,beginner,True
567,20,male,high,gain_muscle,20.5,advanced,False
568,25,male,low,lose_weight,26.4,intermediate,True
569,35,female,medium,gain_muscle,20.0,beginner,False
570,39,male,medium,lose_weight,27.6,intermediate,False
571,24,male,medium,lose_weight,30.0,intermediate,True
572,25,female,medium,lose_weight,22.5,intermediate,True
573,31,male,medium,lose_weight,29.0,beginner,True
574,24,male,low,stay_fit,25.9,advanced,False
575,27,female,medium,stay_fit,28.2,intermediate,False
576,19,female,medium,stay_fit,22.1,advanced,False
577,23,male,low,gain_muscle,25.9,intermediate,False
578,32,female,low,gain_muscle,24.7,beginner,False
579,46,male,high,lose_weight,21.6,beginner,True
580,36,male,medium,gain_muscle,22.9,beginner,False
581,35,male,medium,stay_fit,25.7,beginner,False
582,17,female,high,lose_weight,20.6,beginner,False
583,46,male,medium,gain_muscle,20.4,beginner,True
584,50,male,high,lose_weight,20.2,beginner,True
585,21,male,high,stay_fit,21.7,beginner,True
586,35,male,medium,gain_muscle,24.9,intermediate,False
587,30,male,medium,stay_fit,22.5,advanced,True
588,22,male,medium,lose_weight,27.8,beginner,False
589,19,male,high,stay_fit,19.7,beginner,False
590,25,male,medium,lose_weight,25.5,advanced,True
591,22,male,low,lose_weight,22.9,beginner,True
592,16,male,low,lose_weight,23.7,intermediate,False
593,34,male,low,lose_weight,26.1,beginner,False
594,39,male,high,lose_weight,16.1,beginner,False
595,24,female,high,gain_muscle,17.6,intermediate,False
596,30,male,medium,stay_fit,23.8,beginner,True
597,33,female,medium,stay_fit,23.3,intermediate,False
598,18,male,high,gain_muscle,19.7,intermediate,True
599,30,male,medium,lose_weight,30.0,advanced,True
600,29,male,low,lose_weight,20.5,intermediate,False
601,21,male,medium,gain_muscle,22.4,beginner,True
602,35,male,high,stay_fit,27.4,intermediate,True
603,32,male,medium,gain_muscle,22.0,beginner,False
604,18,male,medium,gain_muscle,21.4,advanced,True
605,27,male,low,lose_weight,25.2,beginner,False
606,24,male,medium,gain_muscle,21.8,beginner,False
607,32,male,high,gain_muscle,25.2,advanced,True
608,28,male,medium,gain_muscle,25.5,beginner,True
609,21,male,medium,lose_weight,25.1,beginner,False
610,21,female,low,lose_weight,27.5,intermediate,False
611,25,male,high,stay_fit,22.8,beginner,True
612,34,female,low,gain_muscle,22.5,beginner,False
613,49,male,low,stay_fit,23.7,beginner,False
614,35,male,high,lose_weight,15.5,intermediate,False
615,23,female,high,gain_muscle,24.6,beginner,False
616,27,female,medium,lose_weight,23.0,advanced,False
617,23,male,medium,lose_weight,25.1,beginner,True
618,16,male,medium,gain_muscle,21.3,intermediate,True
619,21,female,low,gain_muscle,28.0,beginner,False
620,16,female,low,lose_weight,23.4,intermediate,True
621,34,male,medium,lose_weight,26.5,beginner,True
622,42,male,low,gain_muscle,22.5,beginner,False
623,41,male,high,lose_weight,25.4,advanced,False
624,36,male,low,lose_weight,19.3,beginner,False
625,17,male,medium,stay_fit,17.4,intermediate,True
626,32,male,medium,stay_fit,23.4,advanced,True
627,38,male,medium,stay_fit,23.9,advanced,False
628,23,female,medium,gain_muscle,23.7,intermediate,True
629,17,male,high,lose_weight,23.1,beginner,False
630,25,male,medium,stay_fit,22.8,intermediate,False
631,23,female,medium,lose_weight,26.0,intermediate,False
632,39,female,medium,gain_muscle,29.4,beginner,False
633,20,male,low,lose_weight,31.8,intermediate,True
634,35,male,medium,gain_muscle,27.3,beginner,True
635,24,male,medium,stay_fit,17.1,beginner,False
636,21,male,high,gain_muscle,27.2,beginner,True
637,23,male,high,gain_muscle,27.1,advanced,False
638,18,male,low,stay_fit,23.7,advanced,True
639,38,male,low,lose_weight,26.8,intermediate,False
640,19,male,low,lose_weight,25.1,beginner,True
641,38,male,high,stay_fit,24.0,intermediate,True
642,17,male,low,gain_muscle,24.8,beginner,False
643,16,male,medium,gain_muscle,22.3,beginner,False
644,41,male,medium,gain_muscle,18.5,intermediate,False
645,28,male,medium,lose_weight,18.4,advanced,True
646,16,female,low,lose_weight,26.8,beginner,False
647,28,male,low,lose_weight,20.9,intermediate,True
648,24,female,medium,lose_weight,19.4,intermediate,False
649,29,female,low,gain_muscle,19.4,intermediate,False
650,33,male,low,lose_weight,22.6,beginner,False
651,30,male,low,gain_muscle,28.5,intermediate,False
652,49,male,medium,lose_weight,23.6,advanced,False
653,28,male,medium,lose_weight,19.7,beginner,False
654,24,female,low,lose_weight,28.4,beginner,True
655,22,male,medium,gain_muscle,25.0,beginner,True
656,19,male,low,lose_weight,23.0,intermediate,False
657,31,male,medium,gain_muscle,25.5,advanced,False
658,27,male,low,lose_weight,24.0,intermediate,True
659,29,male,medium,lose_weight,21.8,advanced,False
660,45,male,low,stay_fit,22.4,advanced,True
661,42,male,high,lose_weight,20.3,intermediate,False
662,22,female,low,stay_fit,22.6,beginner,True
663,18,male,high,stay_fit,26.8,intermediate,False
664,23,male,high,gain_muscle,26.7,advanced,False
665,29,male,medium,gain_muscle,23.5,advanced,False
666,21,male,high,stay_fit,23.5,intermediate,True
667,21,male,low,stay_fit,20.9,advanced,False
668,36,male,low,stay_fit,25.2,intermediate,False
669,34,male,low,lose_weight,19.9,beginner,False
670,32,male,low,lose_weight,26.5,beginner,False
671,25,male,medium,lose_weight,25.3,intermediate,False
672,24,female,medium,lose_weight,23.2,intermediate,False
673,16,male,low,lose_weight,25.3,beginner,False
674,25,male,medium,gain_muscle,23.0,intermediate,False
675,16,male,low,gain_muscle,24.6,advanced,False
676,27,female,medium,stay_fit,24.6,beginner,False
677,16,male,high,lose_weight,27.5,beginner,True
678,28,male,medium,lose_weight,25.5,intermediate,False
679,20,female,medium,gain_muscle,27.1,beginner,False
680,43,female,medium,gain_muscle,25.2,beginner,False
681,33,female,medium,gain_muscle,23.8,advanced,False
682,25,male,low,lose_weight,25.5,advanced,True
683,28,male,high,stay_fit,25.0,intermediate,False
684,25,female,medium,gain_muscle,22.9,beginner,True
685,22,female,medium,gain_muscle,19.8,beginner,False
686,18,male,high,lose_weight,22.4,intermediate,True
687,35,male,high,stay_fit,22.4,intermediate,False
688,24,male,medium,lose_weight,25.7,beginner,False
689,39,female,low,lose_weight,23.8,intermediate,True
690,34,male,medium,stay_fit,21.6,advanced,False
691,23,male,medium,gain_muscle,23.5,intermediate,False
692,32,male,medium,lose_weight,23.0,intermediate,False
693,32,male,low,stay_fit,21.2,intermediate,False
694,26,male,medium,gain_muscle,28.4,beginner,True
695,33,male,medium,stay_fit,23.4,intermediate,True
696,22,male,low,stay_fit,21.6,beginner,False
697,24,male,high,lose_weight,19.0,beginner,False
698,16,male,low,gain_muscle,24.3,advanced,False
699,19,male,low,lose_weight,25.6,intermediate,False
700,34,male,medium,gain_muscle,22.0,intermediate,False
701,35,male,high,lose_weight,24.4,beginner,False
702,38,male,high,gain_muscle,20.7,beginner,False
703,53,male,medium,stay_fit,23.3,intermediate,True
704,45,male,low,stay_fit,27.3,beginner,True
705,24,male,high,lose_weight,23.3,beginner,False
706,49,female,high,lose_weight,22.1,beginner,True
707,28,male,low,lose_weight,28.0,advanced,True
708,18,female,medium,lose_weight,24.6,intermediate,False
709,36,male,medium,gain_muscle,22.5,advanced,False
710,27,female,medium,stay_fit,21.4,intermediate,True
711,23,female,high,lose_weight,20.6,intermediate,False
712,34,male,low,gain_muscle,25.3,intermediate,True
713,28,male,medium,gain_muscle,26.3,intermediate,True
714,39,male,low,lose_weight,24.0,beginner,True
715,31,male,medium,lose_weight,23.4,beginner,False
716,34,female,medium,stay_fit,25.8,beginner,False
717,23,female,low,lose_weight,19.7,advanced,True
718,37,female,medium,gain_muscle,24.2,intermediate,False
719,17,male,high,lose_weight,24.1,intermediate,True
720,35,female,medium,gain_muscle,25.2,intermediate,True
721,46,female,medium,lose_weight,25.4,beginner,False
722,21,male,low,lose_weight,22.8,beginner,False
723,40,male,medium,lose_weight,29.6,intermediate,False
724,25,female,medium,lose_weight,20.7,beginner,False
725,54,male,high,stay_fit,22.6,beginner,False
726,44,female,low,gain_muscle,26.6,intermediate,False
727,40,male,medium,stay_fit,22.1,intermediate,False
728,28,female,low,stay_fit,24.3,beginner,False
729,54,male,low,lose_weight,22.4,beginner,True
730,18,male,medium,stay_fit,22.8,intermediate,True
731,21,male,low,stay_fit,20.1,advanced,True
732,41,female,low,gain_muscle,26.3,intermediate,True
733,22,female,medium,stay_fit,26.3,advanced,False
734,31,male,medium,lose_weight,26.3,beginner,True
735,42,male,medium,lose_weight,22.7,intermediate,False
736,36,female,medium,lose_weight,25.0,intermediate,False
737,35,male,medium,stay_fit,30.0,advanced,True
738,40,female,medium,lose_weight,24.9,intermediate,False
739,20,male,low,stay_fit,20.5,beginner,False
740,16,male,medium,lose_weight,21.4,intermediate,False
741,37,male,low,gain_muscle,21.3,beginner,False
742,33,male,high,gain_muscle,28.0,advanced,True
743,42,female,medium,stay_fit,25.2,beginner,False
744,21,male,low,lose_weight,19.3,intermediate,False
745,52,male,medium,lose_weight,27.9,beginner,True
746,18,female,high,stay_fit,25.7,intermediate,False
747,19,male,low,stay_fit,24.5,intermediate,False
748,26,male,low,lose_weight,28.6,beginner,True
749,33,female,high,gain_muscle,23.3,beginner,False
750,25,male,low,lose_weight,28.1,intermediate,True
751,28,male,low,stay_fit,17.4,beginner,False
752,20,female,medium,stay_fit,21.8,advanced,False
753,21,male,medium,stay_fit,26.4,beginner,False
754,38,male,medium,gain_muscle,29.0,beginner,False
755,21,male,medium,lose_weight,20.3,intermediate,True
756,25,female,high,gain_muscle,22.7,beginner,False
757,48,male,medium,stay_fit,24.5,intermediate,False
758,20,male,high,stay_fit,21.2,intermediate,False
759,28,female,medium,gain_muscle,23.2,beginner,False
760,36,female,low,lose_weight,28.7,advanced,True
761,26,male,high,lose_weight,20.9,beginner,False
762,36,male,low,stay_fit,23.3,beginner,False
763,29,male,medium,gain_muscle,24.8,intermediate,True
764,20,female,low,gain_muscle,25.4,intermediate,False
765,24,male,medium,lose_weight,21.4,beginner,False
766,40,male,high,lose_weight,23.5,beginner,False
767,25,female,medium,stay_fit,23.1,intermediate,False
768,34,female,low,stay_fit,24.9,beginner,False
769,37,male,low,gain_muscle,20.5,beginner,False
770,28,female,medium,gain_muscle,27.8,intermediate,True
771,28,male,low,stay_fit,24.8,advanced,True
772,16,female,medium,lose_weight,27.2,intermediate,False
773,27,male,medium,stay_fit,22.3,intermediate,False
774,21,male,medium,lose_weight,20.3,intermediate,True
775,21,female,medium,stay_fit,21.1,beginner,True
776,17,male,medium,gain_muscle,26.1,advanced,False
777,20,male,low,gain_muscle,22.7,intermediate,True
778,32,female,medium,stay_fit,19.1,intermediate,False
779,43,female,high,lose_weight,24.5,intermediate,True
780,24,male,low,lose_weight,23.0,beginner,False
781,24,female,low,gain_muscle,23.1,beginner,False
782,35,male,medium,gain_muscle,18.9,beginner,True
783,17,male,low,lose_weight,19.5,advanced,False
784,45,male,low,lose_weight,22.4,beginner,True
785,17,male,medium,lose_weight,21.2,advanced,True
786,18,female,low,gain_muscle,22.3,beginner,False
787,19,male,low,stay_fit,26.5,intermediate,False
788,42,male,high,lose_weight,20.8,beginner,False
789,28,male,low,lose_weight,21.3,advanced,True
790,28,female,high,gain_muscle,22.4,advanced,False
791,43,male,low,gain_muscle,21.1,intermediate,False
792,38,male,high,stay_fit,23.4,advanced,False
793,55,male,medium,lose_weight,27.1,intermediate,True
794,37,male,low,gain_muscle,23.1,beginner,True
795,29,male,medium,lose_weight,24.8,beginner,False
796,17,female,high,lose_weight,17.0,beginner,False
797,20,female,low,stay_fit,24.2,beginner,True
798,32,male,medium,stay_fit,28.4,beginner,False
799,29,female,medium,lose_weight,24.3,advanced,True
800,19,female,medium,gain_muscle,24.4,beginner,False
801,22,female,medium,lose_weight,24.9,advanced,False
802,47,male,low,stay_fit,28.7,advanced,False
803,32,male,low,lose_weight,28.1,beginner,False
804,20,male,medium,lose_weight,20.9,advanced,False
805,35,male,high,stay_fit,27.6,beginner,False
806,17,female,medium,gain_muscle,28.1,beginner,True
807,38,female,medium,gain_muscle,18.9,beginner,False
808,49,female,low,stay_fit,24.1,intermediate,True
809,30,male,medium,gain_muscle,25.6,intermediate,False
810,19,male,medium,gain_muscle,15.6,beginner,False
811,16,female,medium,lose_weight,22.0,intermediate,True
812,29,female,high,stay_fit,21.9,beginner,False
813,18,male,low,lose_weight,22.1,intermediate,False
814,50,female,low,stay_fit,27.1,beginner,False
815,28,female,high,stay_fit,23.8,beginner,True
816,24,male,low,gain_muscle,25.3,advanced,False
817,16,male,medium,lose_weight,24.3,advanced,False
818,33,male,medium,lose_weight,31.4,beginner,False
819,30,male,medium,gain_muscle,27.0,intermediate,True
820,24,male,low,stay_fit,23.9,intermediate,False
821,43,female,low,stay_fit,23.2,advanced,True
822,24,male,medium,gain_muscle,21.9,beginner,True
823,20,male,low,stay_fit,21.1,intermediate,True
824,31,male,medium,stay_fit,20.4,beginner,False
825,45,male,medium,gain_muscle,26.9,beginner,False
826,52,female,medium,lose_weight,21.3,beginner,True
827,16,male,medium,gain_muscle,25.9,beginner,True
828,22,male,high,stay_fit,22.5,intermediate,False
829,25,female,medium,gain_muscle,21.7,beginner,False
830,34,male,medium,lose_weight,23.0,beginner,True
831,23,male,high,stay_fit,29.4,beginner,True
832,27,male,medium,gain_muscle,33.1,beginner,False
833,23,male,high,stay_fit,22.9,beginner,True
834,16,male,low,gain_muscle,22.6,advanced,False
835,25,male,high,stay_fit,26.9,intermediate,False
836,45,male,medium,lose_weight,24.5,beginner,True
837,24,female,high,stay_fit,22.0,beginner,False
838,28,male,high,lose_weight,25.5,intermediate,False
839,16,male,low,stay_fit,26.3,intermediate,True
840,35,male,medium,stay_fit,23.3,intermediate,False
841,47,male,medium,gain_muscle,23.4,advanced,False
842,54,female,low,stay_fit,29.1,intermediate,True
843,21,male,medium,stay_fit,21.5,beginner,False
844,20,female,low,lose_weight,22.4,intermediate,False
845,41,male,high,gain_muscle,22.6,beginner,False
846,48,male,low,stay_fit,29.1,intermediate,True
847,47,male,medium,gain_muscle,18.1,beginner,False
848,17,female,low,stay_fit,26.5,beginner,False
849,24,male,low,gain_muscle,23.9,beginner,False
850,19,male,medium,stay_fit,29.4,advanced,False
851,24,male,medium,lose_weight,25.1,beginner,False
852,23,female,low,lose_weight,17.5,beginner,False
853,28,male,high,stay_fit,28.8,beginner,True
854,22,female,low,gain_muscle,23.3,beginner,False
855,23,male,medium,lose_weight,17.9,beginner,False
856,17,male,medium,stay_fit,22.8,beginner,False
857,19,male,medium,gain_muscle,24.1,beginner,True
858,37,male,low,lose_weight,20.9,beginner,False
859,27,male,medium,gain_muscle,19.4,advanced,False
860,22,male,medium,gain_muscle,24.9,beginner,True
861,33,female,low,stay_fit,20.3,beginner,False
862,25,male,low,stay_fit,20.9,beginner,False
863,55,male,low,gain_muscle,28.1,intermediate,False
864,24,male,low,gain_muscle,23.0,advanced,False
865,53,male,low,stay_fit,20.3,intermediate,False
866,16,male,low,gain_muscle,21.3,advanced,False
867,30,male,medium,lose_weight,25.2,beginner,False
868,16,male,medium,gain_muscle,25.3,advanced,False
869,32,female,medium,lose_weight,26.0,beginner,True
870,30,female,low,stay_fit,26.4,intermediate,False
871,24,male,medium,stay_fit,25.0,beginner,True
872,27,male,medium,lose_weight,25.8,beginner,False
873,19,male,medium,lose_weight,22.6,beginner,False
874,22,male,medium,lose_weight,20.6,beginner,False
875,21,male,medium,gain_muscle,28.1,beginner,True
876,16,male,low,gain_muscle,26.6,beginner,False
