user_id,subscription_date,plan_type,price
23737,2025-03-21,monthly,9.99
23744,2025-01-29,monthly,9.99
23745,2025-02-09,annual,99.99
23747,2025-02-28,monthly,9.99
23758,2025-01-29,monthly,9.99
23759,2025-02-23,monthly,9.99
23775,2025-02-28,monthly,9.99
23776,2025-03-10,monthly,9.99
23783,2025-02-08,monthly,9.99
23796,2025-03-14,monthly,9.99
23802,2025-02-06,annual,99.99
23803,2025-03-31,monthly,9.99
23804,2025-01-18,monthly,9.99
23806,2025-03-22,monthly,9.99
23807,2025-01-31,monthly,9.99
23815,2025-03-22,monthly,9.99
23820,2025-03-06,monthly,9.99
23822,2025-03-14,monthly,9.99
23823,2025-01-28,annual,99.99
23829,2025-03-18,annual,99.99
23831,2025-01-20,monthly,9.99
23833,2025-03-28,monthly,9.99
23838,2025-03-07,monthly,9.99
23844,2025-03-29,monthly,9.99
23849,2025-02-16,monthly,9.99
23854,2025-02-27,monthly,9.99
23865,2025-02-20,monthly,9.99
23872,2025-03-24,annual,99.99
23882,2025-03-21,monthly,9.99
23888,2025-03-05,monthly,9.99
23894,2025-01-26,monthly,9.99
23907,2025-02-10,monthly,9.99
23913,2025-02-13,monthly,9.99
23921,2025-02-18,monthly,9.99
23925,2025-02-21,monthly,9.99
23930,2025-02-03,monthly,9.99
23938,2025-03-21,monthly,9.99
23941,2025-03-23,monthly,9.99
23952,2025-03-18,monthly,9.99
23988,2025-03-23,monthly,9.99
23990,2025-02-15,monthly,9.99
24008,2025-03-21,monthly,9.99
24013,2025-03-14,annual,99.99
24021,2025-03-08,monthly,9.99
24024,2025-03-08,monthly,9.99
24028,2025-03-10,monthly,9.99
24037,2025-02-19,monthly,9.99
24039,2025-03-11,monthly,9.99
24045,2025-03-28,monthly,9.99
24046,2025-03-28,annual,99.99
24049,2025-02-08,monthly,9.99
24059,2025-02-06,monthly,9.99
24060,2025-03-26,monthly,9.99
24066,2025-01-28,annual,99.99
24069,2025-03-10,monthly,9.99
24087,2025-03-17,monthly,9.99
24089,2025-03-21,monthly,9.99
24097,2025-03-17,monthly,9.99
24098,2025-03-15,monthly,9.99
24100,2025-01-19,annual,99.99
24101,2025-03-10,monthly,9.99
24121,2025-03-25,monthly,9.99
24128,2025-02-03,annual,99.99
24130,2025-03-24,monthly,9.99
24168,2025-02-05,monthly,9.99
24170,2025-01-29,annual,99.99
24189,2025-02-14,monthly,9.99
24223,2025-03-26,monthly,9.99
24238,2025-02-01,annual,99.99
24242,2025-02-28,monthly,9.99
24246,2025-01-16,monthly,9.99
24249,2025-03-12,monthly,9.99
24264,2025-03-10,monthly,9.99
24279,2025-01-16,monthly,9.99
24280,2025-03-18,monthly,9.99
24296,2025-03-19,annual,99.99
24302,2025-03-24,annual,99.99
24305,2025-02-05,monthly,9.99
24307,2025-01-24,monthly,9.99
24316,2025-01-17,annual,99.99
24318,2025-03-07,monthly,9.99
24331,2025-03-26,monthly,9.99
24338,2025-03-27,monthly,9.99
24340,2025-01-22,monthly,9.99
24344,2025-03-15,monthly,9.99
24366,2025-03-27,monthly,9.99
24384,2025-02-22,monthly,9.99
24400,2025-03-19,monthly,9.99
24402,2025-03-28,monthly,9.99
24405,2025-02-05,monthly,9.99
24412,2025-02-23,monthly,9.99
24432,2025-03-30,annual,99.99
24436,2025-03-06,monthly,9.99
24438,2025-03-18,monthly,9.99
24447,2025-03-06,monthly,9.99
24450,2025-03-06,annual,99.99
24463,2025-02-14,monthly,9.99
24477,2025-02-24,monthly,9.99
24485,2025-03-12,monthly,9.99
24494,2025-03-17,monthly,9.99
24496,2025-01-17,monthly,9.99
24499,2025-01-24,monthly,9.99
24515,2025-03-16,monthly,9.99
24532,2025-03-27,monthly,9.99
24535,2025-01-03,monthly,9.99
24553,2025-03-12,monthly,9.99
24558,2025-02-08,monthly,9.99
24559,2025-03-01,monthly,9.99
24569,2025-02-04,monthly,9.99
24590,2025-03-18,monthly,9.99
24592,2025-03-27,monthly,9.99
24597,2025-03-02,annual,99.99
24615,2025-03-27,monthly,9.99
24631,2025-03-26,monthly,9.99
24636,2025-01-17,monthly,9.99
24639,2025-03-14,monthly,9.99
24640,2025-01-07,annual,99.99
24656,2025-02-25,monthly,9.99
24667,2025-03-10,annual,99.99
24676,2025-03-30,annual,99.99
24682,2025-02-21,monthly,9.99
24687,2025-03-14,monthly,9.99
24694,2025-03-06,monthly,9.99
24712,2025-02-23,monthly,9.99
24721,2025-03-01,monthly,9.99
24727,2025-02-28,monthly,9.99
24732,2025-02-14,monthly,9.99
24736,2025-01-23,annual,99.99
24754,2025-03-29,monthly,9.99
24758,2025-03-31,monthly,9.99
24772,2025-03-12,monthly,9.99
24779,2025-02-16,monthly,9.99
24780,2025-03-08,monthly,9.99
24784,2025-03-24,monthly,9.99
24785,2025-03-10,monthly,9.99
24786,2025-03-22,monthly,9.99
24788,2025-03-13,monthly,9.99
24794,2025-03-09,monthly,9.99
24796,2025-03-06,monthly,9.99
24798,2025-03-19,annual,99.99
24799,2025-01-28,monthly,9.99
24809,2025-03-12,monthly,9.99
24814,2025-02-22,monthly,9.99
24817,2025-02-26,monthly,9.99
24827,2025-03-28,monthly,9.99
24835,2025-03-06,annual,99.99
24838,2025-03-03,monthly,9.99
24850,2025-02-16,monthly,9.99
24851,2025-01-22,monthly,9.99
24859,2025-01-09,monthly,9.99
24867,2025-02-02,monthly,9.99
24867,2025-03-18,monthly,9.99
24875,2025-03-06,monthly,9.99
24876,2025-02-11,annual,99.99
24887,2025-02-04,monthly,9.99
24909,2025-02-07,monthly,9.99
24912,2025-02-27,monthly,9.99
24916,2025-02-15,annual,99.99
24919,2025-03-25,annual,99.99
24924,2025-01-17,monthly,9.99
24934,2025-03-30,monthly,9.99
24939,2025-02-12,monthly,9.99
24958,2025-03-10,monthly,9.99
24960,2025-01-21,monthly,9.99
24961,2025-01-31,monthly,9.99
24962,2025-02-20,monthly,9.99
24972,2025-03-13,monthly,9.99
24980,2025-02-25,monthly,9.99
24986,2025-03-08,annual,99.99
24990,2025-03-17,monthly,9.99
24997,2025-02-21,annual,99.99
25005,2025-03-01,annual,99.99
25011,2025-03-24,monthly,9.99
25016,2025-01-08,monthly,9.99
25021,2025-01-29,monthly,9.99
25025,2025-03-21,monthly,9.99
25030,2025-03-13,monthly,9.99
25036,2025-03-17,monthly,9.99
25047,2025-02-13,monthly,9.99
25057,2025-02-23,monthly,9.99
25063,2025-03-10,monthly,9.99
25065,2025-02-28,annual,99.99
25074,2025-03-24,monthly,9.99
25082,2025-03-12,annual,99.99
25085,2025-03-23,monthly,9.99
25091,2025-03-21,monthly,9.99
25097,2025-01-16,monthly,9.99
25104,2025-03-16,monthly,9.99
25110,2025-03-27,monthly,9.99
25122,2025-03-05,monthly,9.99
25123,2025-02-04,monthly,9.99
25138,2025-02-19,monthly,9.99
25139,2025-03-04,monthly,9.99
25144,2025-02-19,monthly,9.99
25146,2025-01-21,monthly,9.99
25148,2025-02-02,monthly,9.99
25157,2025-02-18,annual,99.99
25161,2025-03-20,monthly,9.99
25163,2025-03-22,monthly,9.99
25178,2025-03-31,monthly,9.99
25184,2025-03-17,monthly,9.99
25189,2025-03-12,monthly,9.99
25207,2025-02-19,monthly,9.99
25211,2025-03-24,monthly,9.99
25217,2025-03-28,monthly,9.99
25235,2025-03-20,monthly,9.99
25248,2025-03-19,annual,99.99
25259,2025-03-10,monthly,9.99
25262,2025-02-01,monthly,9.99
25268,2025-03-23,monthly,9.99
25270,2025-03-06,monthly,9.99
25280,2025-02-23,monthly,9.99
25287,2025-03-28,annual,99.99
25289,2025-03-27,monthly,9.99
25300,2025-01-30,monthly,9.99
25305,2025-01-27,monthly,9.99
25306,2025-02-18,monthly,9.99
25317,2025-02-03,monthly,9.99
25330,2025-01-28,monthly,9.99
25333,2025-03-27,annual,99.99
25334,2025-02-02,monthly,9.99
25335,2025-03-15,monthly,9.99
25360,2025-03-27,monthly,9.99
25372,2025-03-26,annual,99.99
25379,2025-02-06,monthly,9.99
25380,2025-02-20,monthly,9.99
25384,2025-03-10,monthly,9.99
25385,2025-03-31,annual,99.99
25447,2025-03-07,annual,99.99
25461,2025-03-08,monthly,9.99
25474,2025-03-12,monthly,9.99
25485,2025-03-29,monthly,9.99
25487,2025-01-19,monthly,9.99
25516,2025-03-09,annual,99.99
25519,2025-02-13,monthly,9.99
25538,2025-03-27,monthly,9.99
25539,2025-01-15,monthly,9.99
25543,2025-02-16,monthly,9.99
25559,2025-02-25,monthly,9.99
25572,2025-03-18,monthly,9.99
25603,2025-03-11,monthly,9.99
25611,2025-03-06,monthly,9.99
25615,2025-03-16,monthly,9.99
25626,2025-02-10,monthly,9.99
25631,2025-03-31,monthly,9.99
25653,2025-03-29,monthly,9.99
25672,2025-03-25,monthly,9.99
25673,2025-03-07,annual,99.99
25684,2025-03-17,monthly,9.99
25686,2025-01-16,annual,99.99
25695,2025-03-09,monthly,9.99
25706,2025-03-04,monthly,9.99
25710,2025-01-30,monthly,9.99
25712,2025-03-10,monthly,9.99
25732,2025-03-13,monthly,9.99
25740,2025-03-20,monthly,9.99
25741,2025-03-28,monthly,9.99
25746,2025-02-21,monthly,9.99
25750,2025-03-03,monthly,9.99
25759,2025-03-31,monthly,9.99
25773,2025-03-28,monthly,9.99
25784,2025-01-28,monthly,9.99
25789,2025-02-19,annual,99.99
25798,2025-01-09,annual,99.99
25817,2025-01-24,monthly,9.99
25819,2025-02-23,monthly,9.99
25821,2025-03-22,monthly,9.99
25822,2025-02-15,monthly,9.99
25829,2025-03-13,monthly,9.99
25830,2025-01-11,monthly,9.99
25835,2025-02-05,monthly,9.99
25842,2025-02-24,monthly,9.99
25844,2025-02-10,annual,99.99
25856,2025-03-24,monthly,9.99
25859,2025-03-02,monthly,9.99
25862,2025-03-26,monthly,9.99
25863,2025-03-21,monthly,9.99
25870,2025-03-13,monthly,9.99
25877,2025-03-25,monthly,9.99
25888,2025-02-14,monthly,9.99
25893,2025-03-21,annual,99.99
25900,2025-02-02,annual,99.99
25901,2025-03-20,monthly,9.99
25907,2025-02-23,monthly,9.99
25909,2025-02-14,monthly,9.99
25913,2025-02-09,monthly,9.99
25930,2025-02-15,monthly,9.99
25941,2025-03-02,monthly,9.99
25944,2025-03-24,annual,99.99
25963,2025-01-27,monthly,9.99
25974,2025-02-14,annual,99.99
25978,2025-02-18,annual,99.99
25987,2025-03-30,monthly,9.99
25988,2025-01-26,monthly,9.99
26003,2025-03-22,monthly,9.99
26016,2025-03-22,monthly,9.99
26028,2025-02-06,annual,99.99
26029,2025-03-14,monthly,9.99
26030,2025-03-29,monthly,9.99
26071,2025-03-01,monthly,9.99
26090,2025-03-31,monthly,9.99
26094,2025-03-25,annual,99.99
26098,2025-02-14,monthly,9.99
26099,2025-01-29,annual,99.99
26110,2025-02-13,annual,99.99
26111,2025-01-29,monthly,9.99
26113,2025-02-16,monthly,9.99
26118,2025-02-04,monthly,9.99
26125,2025-02-11,monthly,9.99
26130,2025-03-19,monthly,9.99
26137,2025-03-04,monthly,9.99
26138,2025-03-27,monthly,9.99
26148,2025-02-23,monthly,9.99
26157,2025-03-03,annual,99.99
26163,2025-02-07,monthly,9.99
26168,2025-03-17,monthly,9.99
26178,2025-02-26,monthly,9.99
26183,2025-03-30,annual,99.99
26188,2025-02-20,monthly,9.99
26189,2025-03-09,monthly,9.99
26201,2025-03-16,monthly,9.99
26203,2025-03-17,monthly,9.99
26210,2025-02-13,monthly,9.99
26225,2025-01-28,monthly,9.99
26226,2025-03-09,annual,99.99
26227,2025-03-04,monthly,9.99
26228,2025-01-13,monthly,9.99
26236,2025-01-02,monthly,9.99
26243,2025-03-31,monthly,9.99
26247,2025-03-25,monthly,9.99
26254,2025-02-21,monthly,9.99
26255,2025-03-09,monthly,9.99
26266,2025-02-11,monthly,9.99
26268,2025-03-03,monthly,9.99
26289,2025-01-23,monthly,9.99
26309,2025-03-02,annual,99.99
26322,2025-03-01,monthly,9.99
26323,2025-02-23,annual,99.99
26333,2025-01-14,monthly,9.99
26336,2025-03-30,monthly,9.99
26341,2025-02-20,monthly,9.99
26342,2025-01-20,monthly,9.99
26350,2025-02-09,monthly,9.99
26351,2025-03-27,monthly,9.99
26360,2025-02-23,monthly,9.99
26366,2025-03-28,monthly,9.99
26368,2025-03-03,monthly,9.99
26388,2025-02-20,monthly,9.99
26392,2025-03-13,monthly,9.99
26398,2025-03-17,monthly,9.99
26404,2025-03-17,annual,99.99
26426,2025-03-25,monthly,9.99
26431,2025-02-08,annual,99.99
26434,2025-01-20,monthly,9.99
26454,2025-03-03,monthly,9.99
26458,2025-03-22,annual,99.99
26464,2025-03-14,annual,99.99
26467,2025-03-08,monthly,9.99
26469,2025-03-27,monthly,9.99
26483,2025-03-11,monthly,9.99
26485,2025-03-17,monthly,9.99
26489,2025-03-24,monthly,9.99
26491,2025-03-08,monthly,9.99
26499,2025-02-07,monthly,9.99
26500,2025-03-27,monthly,9.99
26508,2025-02-05,monthly,9.99
26544,2025-03-15,monthly,9.99
26547,2025-03-17,monthly,9.99
26559,2025-03-29,monthly,9.99
26568,2025-02-08,monthly,9.99
26569,2025-03-05,monthly,9.99
26571,2025-02-05,monthly,9.99
26579,2025-03-28,monthly,9.99
26584,2025-03-06,monthly,9.99
26593,2025-03-06,monthly,9.99
26597,2025-03-10,monthly,9.99
26598,2025-02-27,monthly,9.99
26602,2025-01-19,monthly,9.99
26612,2025-03-30,monthly,9.99
26619,2025-02-12,annual,99.99
26624,2025-03-17,monthly,9.99
26638,2025-03-17,monthly,9.99
26642,2025-03-19,annual,99.99
26655,2025-02-20,annual,99.99
26656,2025-03-10,annual,99.99
26662,2025-03-24,monthly,9.99
26671,2025-02-17,monthly,9.99
26672,2025-03-02,monthly,9.99
26677,2025-02-11,annual,99.99
26680,2025-03-10,annual,99.99
26682,2025-02-04,monthly,9.99
26686,2025-03-27,annual,99.99
26704,2025-01-24,monthly,9.99
26710,2025-02-08,monthly,9.99
26724,2025-03-05,monthly,9.99
26731,2025-03-01,monthly,9.99
26733,2025-02-07,annual,99.99
26737,2025-03-17,monthly,9.99
26739,2025-03-28,annual,99.99
26740,2025-03-23,monthly,9.99
26741,2025-03-03,monthly,9.99
26745,2025-03-05,monthly,9.99
26751,2025-03-26,monthly,9.99
26757,2025-03-03,monthly,9.99
26758,2025-02-10,annual,99.99
26761,2025-02-25,monthly,9.99
26780,2025-02-26,monthly,9.99
26783,2025-03-20,monthly,9.99
26789,2025-03-03,monthly,9.99
26805,2025-01-29,monthly,9.99
26811,2025-03-26,annual,99.99
26813,2025-03-07,monthly,9.99
26826,2025-03-13,annual,99.99
26830,2025-03-31,annual,99.99
26831,2025-02-23,monthly,9.99
26837,2025-02-23,monthly,9.99
26849,2025-03-20,monthly,9.99
26877,2025-02-24,annual,99.99
26906,2025-03-25,monthly,9.99
26913,2025-01-30,monthly,9.99
26921,2025-03-18,monthly,9.99
26925,2025-03-02,annual,99.99
26937,2025-01-28,monthly,9.99
26939,2025-03-12,annual,99.99
26944,2025-03-19,monthly,9.99
26952,2025-03-26,monthly,9.99
26953,2025-02-09,monthly,9.99
26958,2025-03-23,monthly,9.99
26972,2025-01-27,annual,99.99
26975,2025-02-14,monthly,9.99
26980,2025-02-27,annual,99.99
26983,2025-02-15,monthly,9.99
26986,2025-02-25,annual,99.99
26994,2025-03-30,monthly,9.99
27001,2025-03-20,monthly,9.99
27003,2025-02-08,monthly,9.99
27008,2025-02-26,monthly,9.99
27012,2025-01-14,monthly,9.99
27020,2025-02-28,monthly,9.99
27028,2025-03-23,monthly,9.99
27030,2025-02-09,monthly,9.99
27038,2025-03-27,monthly,9.99
27040,2025-03-30,monthly,9.99
27052,2025-02-16,annual,99.99
27055,2025-01-15,annual,99.99
27059,2025-03-26,monthly,9.99
27061,2025-03-15,monthly,9.99
27063,2025-03-15,monthly,9.99
27067,2025-01-15,annual,99.99
27094,2025-02-28,annual,99.99
27098,2025-02-01,monthly,9.99
27107,2025-02-09,monthly,9.99
27117,2025-01-10,monthly,9.99
27124,2025-03-14,monthly,9.99
27126,2025-02-11,monthly,9.99
27130,2025-03-13,monthly,9.99
27153,2025-03-27,monthly,9.99
27154,2025-02-14,monthly,9.99
27168,2025-02-27,monthly,9.99
27173,2025-03-02,monthly,9.99
27181,2025-03-21,monthly,9.99
27182,2025-02-26,monthly,9.99
27184,2025-03-09,monthly,9.99
27196,2025-03-10,monthly,9.99
27200,2025-01-16,monthly,9.99
27202,2025-03-05,monthly,9.99
27207,2025-01-19,annual,99.99
27213,2025-01-27,monthly,9.99
27217,2025-03-19,annual,99.99
27227,2025-02-14,annual,99.99
27229,2025-03-31,monthly,9.99
27239,2025-01-19,monthly,9.99
27253,2025-03-09,monthly,9.99
27257,2025-03-19,monthly,9.99
27262,2025-03-10,annual,99.99
27291,2025-01-25,annual,99.99
27301,2025-03-29,annual,99.99
27302,2025-01-29,monthly,9.99
27316,2025-03-27,monthly,9.99
27317,2025-02-24,annual,99.99
27318,2025-03-12,monthly,9.99
27329,2025-02-20,monthly,9.99
27338,2025-01-19,monthly,9.99
27342,2025-02-07,annual,99.99
27344,2025-03-18,monthly,9.99
27352,2025-03-04,monthly,9.99
27370,2025-02-22,annual,99.99
27379,2025-03-18,annual,99.99
27380,2025-02-05,monthly,9.99
27381,2025-01-23,annual,99.99
27394,2025-02-14,monthly,9.99
27407,2025-02-28,monthly,9.99
27418,2025-02-08,annual,99.99
27431,2025-02-20,monthly,9.99
27434,2025-02-14,monthly,9.99
27439,2025-03-02,annual,99.99
27450,2025-03-19,annual,99.99
27452,2025-01-20,monthly,9.99
27454,2025-02-14,monthly,9.99
27455,2025-03-27,monthly,9.99
27461,2025-03-08,monthly,9.99
27463,2025-01-27,monthly,9.99
27469,2025-01-06,annual,99.99
27474,2025-03-15,monthly,9.99
27493,2025-03-05,monthly,9.99
27500,2025-03-10,annual,99.99
27502,2025-01-22,monthly,9.99
27504,2025-01-27,monthly,9.99
27516,2025-03-31,monthly,9.99
27523,2025-03-30,monthly,9.99
27527,2025-03-28,monthly,9.99
27548,2025-03-07,monthly,9.99
27559,2025-02-12,monthly,9.99
27582,2025-02-04,monthly,9.99
27599,2025-01-21,monthly,9.99
27602,2025-02-12,monthly,9.99
27611,2025-03-29,monthly,9.99
27613,2025-03-29,monthly,9.99
27618,2025-01-17,monthly,9.99
27620,2025-03-21,monthly,9.99
27623,2025-03-28,monthly,9.99
27628,2025-03-21,monthly,9.99
27633,2025-02-12,monthly,9.99
27637,2025-01-20,monthly,9.99
27655,2025-02-24,monthly,9.99
27656,2025-02-26,monthly,9.99
27658,2025-01-26,monthly,9.99
27669,2025-03-10,annual,99.99
27675,2025-01-27,monthly,9.99
27687,2025-02-09,monthly,9.99
27689,2025-02-20,monthly,9.99
27698,2025-01-22,monthly,9.99
27706,2025-02-17,monthly,9.99
27707,2025-03-07,annual,99.99
27711,2025-01-30,monthly,9.99
27713,2025-03-25,monthly,9.99
27715,2025-03-27,annual,99.99
27722,2025-03-09,monthly,9.99
27727,2025-03-03,monthly,9.99
27732,2025-01-14,monthly,9.99
27733,2025-02-28,monthly,9.99
27734,2025-02-10,annual,99.99
27742,2025-03-20,annual,99.99
27745,2025-03-14,annual,99.99
27763,2025-03-19,monthly,9.99
27783,2025-03-08,monthly,9.99
27790,2025-03-31,monthly,9.99
27796,2025-03-21,monthly,9.99
27833,2025-03-11,monthly,9.99
27834,2025-02-17,monthly,9.99
27836,2025-01-24,monthly,9.99
27850,2025-03-10,monthly,9.99
27856,2025-01-30,monthly,9.99
27858,2025-02-05,annual,99.99
27861,2025-03-04,monthly,9.99
27862,2025-03-19,monthly,9.99
27865,2025-03-04,annual,99.99
27876,2025-02-10,monthly,9.99
27879,2025-02-23,annual,99.99
27881,2025-03-09,monthly,9.99
27885,2025-01-12,monthly,9.99
27892,2025-03-29,monthly,9.99
27916,2025-02-04,monthly,9.99
27920,2025-01-19,monthly,9.99
27930,2025-01-06,monthly,9.99
27969,2025-03-15,annual,99.99
27971,2025-03-15,monthly,9.99
27976,2025-03-07,monthly,9.99
27992,2025-02-16,monthly,9.99
27995,2025-02-18,monthly,9.99
28003,2025-03-14,monthly,9.99
28016,2025-01-24,monthly,9.99
28023,2025-02-05,monthly,9.99
28049,2025-02-23,monthly,9.99
28061,2025-03-28,monthly,9.99
28063,2025-02-12,monthly,9.99
28075,2025-03-24,monthly,9.99
28087,2025-03-25,monthly,9.99
28110,2025-01-19,monthly,9.99
28115,2025-02-27,monthly,9.99
28119,2025-03-23,monthly,9.99
28123,2025-03-13,monthly,9.99
28129,2025-03-02,monthly,9.99
28131,2025-03-11,monthly,9.99
28135,2025-02-13,monthly,9.99
28143,2025-02-24,monthly,9.99
28159,2025-03-23,monthly,9.99
28177,2025-03-30,monthly,9.99
28180,2025-03-10,monthly,9.99
28192,2025-02-21,annual,99.99
28197,2025-03-31,monthly,9.99
28217,2025-01-26,annual,99.99
28221,2025-03-03,monthly,9.99
28229,2025-03-24,monthly,9.99
28231,2025-02-21,monthly,9.99
28233,2025-02-20,monthly,9.99
28241,2025-02-28,monthly,9.99
28253,2025-03-16,monthly,9.99
28259,2025-02-15,monthly,9.99
28268,2025-02-01,monthly,9.99
28276,2025-03-04,monthly,9.99
28282,2025-02-15,monthly,9.99
28285,2025-02-22,monthly,9.99
28312,2025-03-20,annual,99.99
28316,2025-02-17,monthly,9.99
28339,2025-01-25,monthly,9.99
28340,2025-03-31,annual,99.99
28348,2025-02-14,monthly,9.99
28356,2025-02-07,monthly,9.99
28364,2025-03-01,monthly,9.99
28365,2025-03-30,monthly,9.99
28378,2025-01-29,annual,99.99
28379,2025-02-08,monthly,9.99
28390,2025-03-20,monthly,9.99
28397,2025-03-30,monthly,9.99
28413,2025-03-08,monthly,9.99
28416,2025-02-04,monthly,9.99
28419,2025-03-16,annual,99.99
28420,2025-02-22,monthly,9.99
28426,2025-03-06,annual,99.99
28430,2025-03-04,annual,99.99
28434,2025-03-12,monthly,9.99
28457,2025-02-27,monthly,9.99
28460,2025-03-17,monthly,9.99
28465,2025-03-28,monthly,9.99
28470,2025-02-19,monthly,9.99
28491,2025-03-18,annual,99.99
28492,2025-02-10,monthly,9.99
28494,2025-01-11,monthly,9.99
28496,2025-02-27,monthly,9.99
28507,2025-03-26,monthly,9.99
28529,2025-01-08,monthly,9.99
28536,2025-03-11,monthly,9.99
28537,2025-03-09,annual,99.99
28538,2025-02-03,monthly,9.99
28544,2025-01-21,monthly,9.99
28545,2025-03-15,monthly,9.99
28549,2025-01-24,annual,99.99
28562,2025-03-08,monthly,9.99
28563,2025-03-05,monthly,9.99
28566,2025-03-28,monthly,9.99
28572,2025-03-15,annual,99.99
28582,2025-01-17,monthly,9.99
28585,2025-01-06,monthly,9.99
28601,2025-02-03,monthly,9.99
28605,2025-02-23,monthly,9.99
28612,2025-01-24,monthly,9.99
28613,2025-03-08,monthly,9.99
28618,2025-01-31,monthly,9.99
28625,2025-02-08,monthly,9.99
28627,2025-03-02,monthly,9.99
28631,2025-02-07,monthly,9.99
28642,2025-03-22,monthly,9.99
28650,2025-03-10,monthly,9.99
28651,2025-01-29,annual,99.99
28660,2025-03-24,monthly,9.99
28664,2025-03-12,monthly,9.99
28670,2025-03-08,monthly,9.99
28673,2025-02-22,annual,99.99
28691,2025-03-10,monthly,9.99
28697,2025-02-01,annual,99.99
28715,2025-03-20,monthly,9.99
28730,2025-02-26,monthly,9.99
28758,2025-03-03,monthly,9.99
28761,2025-01-13,monthly,9.99
28768,2025-01-14,annual,99.99
28781,2025-03-20,monthly,9.99
28788,2025-03-24,monthly,9.99
28791,2025-03-27,monthly,9.99
28797,2025-02-12,annual,99.99
28803,2025-02-28,monthly,9.99
28804,2025-02-12,monthly,9.99
28805,2025-03-10,monthly,9.99
28823,2025-03-22,monthly,9.99
28828,2025-03-20,monthly,9.99
28833,2025-02-24,monthly,9.99
28842,2025-03-03,monthly,9.99
28845,2025-01-16,monthly,9.99
28848,2025-02-17,monthly,9.99
28851,2025-02-28,monthly,9.99
28855,2025-03-29,monthly,9.99
28866,2025-01-04,monthly,9.99
28867,2025-03-27,monthly,9.99
28893,2025-02-09,monthly,9.99
28895,2025-02-24,monthly,9.99
28897,2025-02-27,monthly,9.99
28902,2025-02-25,monthly,9.99
28910,2025-03-13,monthly,9.99
28914,2025-01-16,monthly,9.99
28916,2025-03-10,monthly,9.99
28918,2025-02-28,monthly,9.99
28940,2025-03-09,monthly,9.99
28950,2025-02-15,monthly,9.99
28973,2025-03-01,annual,99.99
28975,2025-02-01,monthly,9.99
28999,2025-03-17,monthly,9.99
29003,2025-02-20,monthly,9.99
29004,2025-02-18,annual,99.99
29009,2025-01-19,monthly,9.99
29014,2025-03-19,monthly,9.99
29022,2025-02-15,monthly,9.99
29024,2025-03-20,monthly,9.99
29028,2025-03-19,monthly,9.99
29038,2025-02-26,monthly,9.99
29039,2025-02-24,monthly,9.99
29040,2025-03-26,monthly,9.99
29056,2025-03-26,monthly,9.99
29060,2025-03-10,annual,99.99
29064,2025-02-13,monthly,9.99
29076,2025-03-02,monthly,9.99
29078,2025-03-05,monthly,9.99
29081,2025-02-22,monthly,9.99
29095,2025-02-13,monthly,9.99
29101,2025-01-19,annual,99.99
29111,2025-02-15,monthly,9.99
29117,2025-02-26,monthly,9.99
29127,2025-03-24,annual,99.99
29147,2025-03-02,monthly,9.99
29148,2025-01-22,annual,99.99
29149,2025-02-28,annual,99.99
29150,2025-02-26,annual,99.99
29152,2025-03-10,monthly,9.99
29162,2025-02-12,monthly,9.99
29168,2025-02-21,monthly,9.99
29172,2025-03-18,monthly,9.99
29173,2025-02-03,monthly,9.99
29178,2025-01-24,monthly,9.99
29180,2025-03-08,annual,99.99
29192,2025-03-31,monthly,9.99
29207,2025-03-18,monthly,9.99
29208,2025-03-27,monthly,9.99
29213,2025-02-16,annual,99.99
29220,2025-03-05,annual,99.99
29224,2025-02-17,monthly,9.99
29240,2025-03-14,monthly,9.99
29241,2025-03-12,monthly,9.99
29246,2025-02-04,monthly,9.99
29259,2025-02-21,annual,99.99
29288,2025-02-22,monthly,9.99
29300,2025-03-26,monthly,9.99
29319,2025-03-03,monthly,9.99
29322,2025-03-13,annual,99.99
29324,2025-01-20,annual,99.99
29346,2025-01-27,monthly,9.99
29368,2025-02-26,monthly,9.99
29381,2025-02-22,monthly,9.99
29383,2025-02-25,monthly,9.99
29385,2025-03-08,monthly,9.99
29386,2025-03-22,monthly,9.99
29392,2025-03-01,monthly,9.99
29396,2025-02-23,monthly,9.99
29415,2025-03-26,monthly,9.99
29418,2025-03-01,monthly,9.99
29429,2025-03-13,monthly,9.99
29432,2025-03-21,monthly,9.99
29436,2025-03-31,monthly,9.99
29444,2025-02-10,monthly,9.99
29450,2025-02-19,monthly,9.99
29463,2025-01-10,monthly,9.99
29468,2025-01-10,monthly,9.99
29485,2025-03-02,monthly,9.99
29487,2025-03-08,annual,99.99
29496,2025-02-09,monthly,9.99
29500,2025-02-26,monthly,9.99
29503,2025-03-30,monthly,9.99
29505,2025-03-30,annual,99.99
29528,2025-03-16,monthly,9.99
29536,2025-02-18,monthly,9.99
29537,2025-03-08,monthly,9.99
29538,2025-03-17,monthly,9.99
29542,2025-02-04,monthly,9.99
29555,2025-03-26,annual,99.99
29558,2025-02-24,monthly,9.99
29564,2025-01-19,monthly,9.99
29573,2025-03-22,monthly,9.99
29575,2025-02-25,monthly,9.99
29579,2025-03-01,annual,99.99
29580,2025-03-08,monthly,9.99
29602,2025-03-16,monthly,9.99
29603,2025-03-16,monthly,9.99
29618,2025-02-18,monthly,9.99
29623,2025-03-05,monthly,9.99
29626,2025-01-28,monthly,9.99
29633,2025-03-28,annual,99.99
29660,2025-02-18,monthly,9.99
